town,flat_type,street_name,storey_range,floor_area_sqm,flat_model,lease_commence_date,resale_price
SENGKANG,4 ROOM,ANCHORVALE LINK,10 TO 12,90,Model A,2001,480000
SENGKANG,4 ROOM,ANCHORVALE LINK,07 TO 09,85,Model A2,2001,432000
SENGKANG,4 ROOM,ANCHORVALE LINK,10 TO 12,90,Model A,2002,445000
SENGKANG,4 ROOM,ANCHORVALE ST,07 TO 09,92,Model A,2015,530000
SENGKANG,4 ROOM,ANCHORVALE ST,13 TO 15,93,Model A,2015,543000
SENGKANG,4 ROOM,ANCHORVALE ST,04 TO 06,93,Model A,2015,492000
SENGKANG,4 ROOM,COMPASSVALE BOW,04 TO 06,92,Premium Apartment,2008,560000
SENGKANG,4 ROOM,COMPASSVALE BOW,07 TO 09,92,Model A,2017,625000
SENGKANG,4 ROOM,COMPASSVALE BOW,04 TO 06,92,Premium Apartment,2007,515000
SENGKANG,4 ROOM,COMPASSVALE BOW,07 TO 09,92,Premium Apartment,2007,553000
SENGKANG,4 ROOM,COMPASSVALE BOW,13 TO 15,92,Model A,2017,698000
SENGKANG,4 ROOM,COMPASSVALE CRES,13 TO 15,93,Premium Apartment,2017,548000
SENGKANG,4 ROOM,COMPASSVALE CRES,04 TO 06,93,Premium Apartment,2017,530000
SENGKANG,4 ROOM,COMPASSVALE CRES,07 TO 09,93,Premium Apartment,2017,550000
SENGKANG,4 ROOM,COMPASSVALE CRES,13 TO 15,93,Model A,2016,575000
SENGKANG,4 ROOM,COMPASSVALE CRES,10 TO 12,93,Premium Apartment,2017,565000
SENGKANG,4 ROOM,COMPASSVALE CRES,04 TO 06,93,Model A,2016,510000
SENGKANG,4 ROOM,COMPASSVALE CRES,07 TO 09,93,Premium Apartment,2017,525000
SENGKANG,4 ROOM,COMPASSVALE CRES,01 TO 03,93,Premium Apartment,2017,518000
SENGKANG,4 ROOM,COMPASSVALE CRES,04 TO 06,93,Premium Apartment,2017,531000
SENGKANG,4 ROOM,COMPASSVALE LANE,10 TO 12,93,Model A,2013,540000
SENGKANG,4 ROOM,COMPASSVALE LANE,01 TO 03,92,Model A,2011,470000
SENGKANG,4 ROOM,COMPASSVALE LANE,04 TO 06,95,Premium Apartment,2012,475000
SENGKANG,4 ROOM,COMPASSVALE LANE,07 TO 09,95,Premium Apartment,2012,518888
SENGKANG,4 ROOM,COMPASSVALE LINK,01 TO 03,92,Premium Apartment,2008,476000
SENGKANG,4 ROOM,COMPASSVALE LINK,13 TO 15,92,Premium Apartment,2009,660000
SENGKANG,4 ROOM,COMPASSVALE ST,07 TO 09,94,Premium Apartment,2001,462000
SENGKANG,4 ROOM,COMPASSVALE ST,04 TO 06,93,Premium Apartment,2001,435000
SENGKANG,4 ROOM,FERNVALE LANE,22 TO 24,94,Premium Apartment,2004,490000
SENGKANG,4 ROOM,FERNVALE LINK,13 TO 15,93,Model A,2016,520000
SENGKANG,4 ROOM,FERNVALE LINK,19 TO 21,93,Model A,2016,565000
SENGKANG,4 ROOM,FERNVALE LINK,19 TO 21,93,Model A,2016,535000
SENGKANG,4 ROOM,FERNVALE LINK,13 TO 15,92,Model A,2015,535000
SENGKANG,4 ROOM,FERNVALE LINK,16 TO 18,93,Model A,2016,570000
SENGKANG,4 ROOM,FERNVALE LINK,19 TO 21,92,Model A,2015,545000
SENGKANG,4 ROOM,FERNVALE RD,01 TO 03,95,Premium Apartment,2004,445000
SENGKANG,4 ROOM,FERNVALE RD,13 TO 15,94,Premium Apartment,2013,538888
SENGKANG,4 ROOM,FERNVALE RD,13 TO 15,94,Model A,2012,538000
SENGKANG,4 ROOM,FERNVALE RD,19 TO 21,90,Premium Apartment,2005,503000
SENGKANG,4 ROOM,FERNVALE RD,01 TO 03,94,Model A,2012,475000
SENGKANG,4 ROOM,FERNVALE RD,04 TO 06,96,Model A,2010,500000
SENGKANG,4 ROOM,JLN KAYU,10 TO 12,94,Model A,2013,496000
SENGKANG,4 ROOM,JLN KAYU,13 TO 15,93,Model A,2013,502000
SENGKANG,4 ROOM,RIVERVALE CRES,10 TO 12,94,Premium Apartment,2003,466000
SENGKANG,4 ROOM,RIVERVALE CRES,10 TO 12,93,Model A,2015,470000
SENGKANG,4 ROOM,RIVERVALE CRES,13 TO 15,91,Model A,2005,455000
SENGKANG,4 ROOM,RIVERVALE CRES,04 TO 06,86,Model A2,2003,450000
SENGKANG,4 ROOM,RIVERVALE CRES,13 TO 15,90,Model A,2005,475000
SENGKANG,4 ROOM,RIVERVALE CRES,13 TO 15,90,Model A,2003,460000
SENGKANG,4 ROOM,RIVERVALE CRES,01 TO 03,85,Model A2,2000,447000
SENGKANG,4 ROOM,RIVERVALE CRES,10 TO 12,93,Model A,2017,535000
SENGKANG,4 ROOM,RIVERVALE CRES,10 TO 12,93,Model A,2015,495000
SENGKANG,4 ROOM,RIVERVALE CRES,10 TO 12,93,Model A,2015,500000
SENGKANG,4 ROOM,RIVERVALE CRES,10 TO 12,93,Model A,2015,508000
SENGKANG,4 ROOM,RIVERVALE DR,10 TO 12,91,Model A,2001,441000
SENGKANG,4 ROOM,RIVERVALE DR,13 TO 15,96,Model A,2000,455000
SENGKANG,4 ROOM,RIVERVALE DR,16 TO 18,96,Model A,2000,452888
SENGKANG,4 ROOM,RIVERVALE DR,16 TO 18,95,Model A,2000,475000
SENGKANG,4 ROOM,RIVERVALE ST,01 TO 03,100,Model A,1999,430000
SENGKANG,4 ROOM,RIVERVALE ST,16 TO 18,97,Model A2,1999,490000
SENGKANG,4 ROOM,RIVERVALE ST,07 TO 09,100,Model A,1999,460000
SENGKANG,4 ROOM,RIVERVALE WALK,07 TO 09,101,Model A,1999,475000
SENGKANG,4 ROOM,SENGKANG CTRL,10 TO 12,90,Premium Apartment,2009,635000
SENGKANG,4 ROOM,SENGKANG CTRL,04 TO 06,93,Premium Apartment,2010,615000
SENGKANG,4 ROOM,SENGKANG EAST AVE,04 TO 06,92,Premium Apartment,2015,620000
SENGKANG,4 ROOM,SENGKANG EAST AVE,13 TO 15,92,Premium Apartment,2015,655000
SENGKANG,4 ROOM,SENGKANG EAST AVE,10 TO 12,92,Premium Apartment,2015,638000
SENGKANG,4 ROOM,SENGKANG EAST AVE,01 TO 03,92,Premium Apartment,2015,530000
SENGKANG,4 ROOM,SENGKANG EAST WAY,13 TO 15,88,Model A2,2003,510000
SENGKANG,4 ROOM,SENGKANG EAST WAY,04 TO 06,90,Model A,2003,456000
SENGKANG,4 ROOM,SENGKANG EAST WAY,04 TO 06,90,Model A,2000,440000
SENGKANG,4 ROOM,SENGKANG WEST WAY,04 TO 06,92,Model A,2014,492000
SENGKANG,4 ROOM,SENGKANG WEST WAY,07 TO 09,93,Model A,2016,505000
SENGKANG,4 ROOM,SENGKANG WEST WAY,01 TO 03,92,Model A,2015,480000
SENGKANG,4 ROOM,SENGKANG WEST WAY,25 TO 27,93,Model A,2014,545000
SENGKANG,4 ROOM,SENGKANG WEST WAY,01 TO 03,93,Model A,2016,469000
SENGKANG,4 ROOM,SENGKANG WEST WAY,22 TO 24,92,Model A,2015,525000
SENGKANG,4 ROOM,SENGKANG WEST WAY,13 TO 15,92,Model A,2014,515888
SENGKANG,5 ROOM,ANCHORVALE CRES,04 TO 06,111,Premium Apartment,2015,626000
SENGKANG,5 ROOM,ANCHORVALE CRES,07 TO 09,115,Premium Apartment,2015,726000
SENGKANG,5 ROOM,ANCHORVALE CRES,10 TO 12,113,Improved,2018,698000
SENGKANG,5 ROOM,ANCHORVALE CRES,07 TO 09,111,Premium Apartment,2015,658000
SENGKANG,5 ROOM,ANCHORVALE CRES,10 TO 12,112,Premium Apartment,2015,660000
SENGKANG,5 ROOM,ANCHORVALE DR,04 TO 06,110,Improved,2002,545000
SENGKANG,5 ROOM,ANCHORVALE DR,04 TO 06,110,Improved,2002,515000
SENGKANG,5 ROOM,ANCHORVALE LANE,16 TO 18,112,Premium Apartment,2002,520000
SENGKANG,5 ROOM,ANCHORVALE LANE,01 TO 03,112,Premium Apartment,2002,500000
SENGKANG,5 ROOM,ANCHORVALE LINK,10 TO 12,110,Premium Apartment,2003,555000
SENGKANG,5 ROOM,ANCHORVALE LINK,01 TO 03,110,Improved,2001,478000
SENGKANG,5 ROOM,ANCHORVALE LINK,10 TO 12,110,Improved,2002,520000
SENGKANG,5 ROOM,ANCHORVALE RD,04 TO 06,110,Premium Apartment,2003,545000
SENGKANG,5 ROOM,ANCHORVALE RD,07 TO 09,112,Premium Apartment,2015,670000
SENGKANG,5 ROOM,COMPASSVALE CRES,01 TO 03,113,Premium Apartment,2017,620000
SENGKANG,5 ROOM,COMPASSVALE CRES,04 TO 06,113,Premium Apartment,2017,705000
SENGKANG,5 ROOM,COMPASSVALE CRES,07 TO 09,113,Improved,2016,689000
SENGKANG,5 ROOM,COMPASSVALE CRES,07 TO 09,113,Premium Apartment,2017,650000
SENGKANG,5 ROOM,COMPASSVALE CRES,07 TO 09,113,Premium Apartment,2017,725000
SENGKANG,5 ROOM,COMPASSVALE CRES,04 TO 06,113,Improved,2016,628888
SENGKANG,5 ROOM,COMPASSVALE CRES,04 TO 06,110,Improved,2001,470000
SENGKANG,5 ROOM,COMPASSVALE CRES,04 TO 06,113,Premium Apartment,2017,620000
SENGKANG,5 ROOM,COMPASSVALE CRES,04 TO 06,110,Improved,2002,495000
SENGKANG,5 ROOM,COMPASSVALE CRES,10 TO 12,116,Premium Apartment,2017,750000
SENGKANG,5 ROOM,COMPASSVALE CRES,13 TO 15,113,Premium Apartment,2017,718000
SENGKANG,5 ROOM,COMPASSVALE CRES,13 TO 15,113,Improved,2016,690000
SENGKANG,5 ROOM,COMPASSVALE CRES,07 TO 09,113,Premium Apartment,2017,715000
SENGKANG,5 ROOM,COMPASSVALE DR,04 TO 06,112,Premium Apartment,2017,790000
SENGKANG,5 ROOM,COMPASSVALE DR,13 TO 15,110,Improved,2001,568000
SENGKANG,5 ROOM,COMPASSVALE DR,04 TO 06,112,Premium Apartment,2017,810000
SENGKANG,5 ROOM,COMPASSVALE RD,13 TO 15,116,Improved,2000,563000
SENGKANG,5 ROOM,COMPASSVALE RD,13 TO 15,110,Improved,2001,585000
SENGKANG,5 ROOM,COMPASSVALE RD,10 TO 12,110,Improved,2000,572000
SENGKANG,5 ROOM,COMPASSVALE RD,10 TO 12,110,Improved,2001,572000
SENGKANG,5 ROOM,COMPASSVALE ST,07 TO 09,110,Improved,2002,555000
SENGKANG,5 ROOM,COMPASSVALE ST,13 TO 15,110,Improved,2001,600000
SENGKANG,5 ROOM,COMPASSVALE ST,10 TO 12,110,Improved,2001,520000
SENGKANG,5 ROOM,COMPASSVALE ST,04 TO 06,110,Improved,2001,535000
SENGKANG,5 ROOM,COMPASSVALE ST,01 TO 03,110,Improved,2002,492000
SENGKANG,5 ROOM,COMPASSVALE ST,07 TO 09,122,Premium Apartment,2001,550000
SENGKANG,5 ROOM,COMPASSVALE ST,07 TO 09,110,Improved,2002,545000
SENGKANG,5 ROOM,COMPASSVALE ST,07 TO 09,110,Improved,2002,532800
SENGKANG,5 ROOM,COMPASSVALE WALK,13 TO 15,123,Improved,1999,585888
SENGKANG,5 ROOM,COMPASSVALE WALK,13 TO 15,115,Improved,2000,561888
SENGKANG,5 ROOM,COMPASSVALE WALK,07 TO 09,123,Improved,1999,550000
SENGKANG,5 ROOM,FERNVALE LANE,04 TO 06,112,Premium Apartment,2004,485000
SENGKANG,5 ROOM,FERNVALE LINK,13 TO 15,113,Improved,2015,650000
SENGKANG,5 ROOM,FERNVALE LINK,13 TO 15,113,Improved,2016,715888
SENGKANG,5 ROOM,FERNVALE LINK,22 TO 24,114,Premium Apartment,2004,633000
SENGKANG,5 ROOM,FERNVALE LINK,01 TO 03,114,Premium Apartment,2004,530000
SENGKANG,5 ROOM,FERNVALE LINK,16 TO 18,113,Improved,2016,760000
SENGKANG,5 ROOM,FERNVALE LINK,07 TO 09,113,Improved,2016,658000
SENGKANG,5 ROOM,FERNVALE RD,07 TO 09,110,Premium Apartment,2004,540000
SENGKANG,5 ROOM,FERNVALE RD,07 TO 09,115,Premium Apartment,2005,578000
SENGKANG,5 ROOM,FERNVALE RD,10 TO 12,115,Premium Apartment,2004,540000
SENGKANG,5 ROOM,FERNVALE RD,13 TO 15,115,Premium Apartment,2004,565000
SENGKANG,5 ROOM,FERNVALE ST,13 TO 15,113,Improved,2016,660000
SENGKANG,5 ROOM,RIVERVALE CRES,07 TO 09,110,Premium Apartment,2003,515000
SENGKANG,5 ROOM,RIVERVALE CRES,01 TO 03,110,Improved,2005,503000
SENGKANG,5 ROOM,RIVERVALE CRES,10 TO 12,113,Improved,2017,620888
SENGKANG,5 ROOM,RIVERVALE DR,16 TO 18,110,Improved,2000,520000
SENGKANG,5 ROOM,RIVERVALE DR,07 TO 09,115,Improved,2000,515000
SENGKANG,5 ROOM,RIVERVALE DR,04 TO 06,111,Improved,2001,550000
SENGKANG,5 ROOM,RIVERVALE DR,07 TO 09,110,Improved,2000,530000
SENGKANG,5 ROOM,SENGKANG EAST RD,13 TO 15,110,Improved,2001,590000
SENGKANG,5 ROOM,SENGKANG EAST WAY,01 TO 03,110,Improved,2003,550000
SENGKANG,5 ROOM,SENGKANG EAST WAY,07 TO 09,110,Improved,2003,652000
SENGKANG,5 ROOM,SENGKANG EAST WAY,13 TO 15,110,Improved,2000,620000
SENGKANG,5 ROOM,SENGKANG EAST WAY,10 TO 12,110,Improved,2000,590000
SENGKANG,5 ROOM,SENGKANG EAST WAY,07 TO 09,110,Improved,2002,588000
SENGKANG,5 ROOM,SENGKANG EAST WAY,10 TO 12,110,Improved,2003,580000
SENGKANG,5 ROOM,SENGKANG EAST WAY,10 TO 12,110,Improved,2001,608000
SERANGOON,3 ROOM,LOR LEW LIAN,01 TO 03,73,Improved,1978,385000
SERANGOON,3 ROOM,LOR LEW LIAN,07 TO 09,64,Improved,1978,380000
SERANGOON,3 ROOM,SERANGOON AVE 2,10 TO 12,60,Improved,1985,350000
SERANGOON,3 ROOM,SERANGOON AVE 4,01 TO 03,73,New Generation,1985,348000
SERANGOON,3 ROOM,SERANGOON CTRL,04 TO 06,64,Simplified,1985,428000
SERANGOON,3 ROOM,SERANGOON NTH AVE 1,01 TO 03,64,Simplified,1986,340000
SERANGOON,3 ROOM,SERANGOON NTH AVE 1,01 TO 03,71,New Generation,1985,356000
SERANGOON,4 ROOM,SERANGOON AVE 1,04 TO 06,103,Model A,1989,608000
SERANGOON,4 ROOM,SERANGOON AVE 1,10 TO 12,113,Model A,1989,740000
SERANGOON,4 ROOM,SERANGOON AVE 1,07 TO 09,111,Model A,1989,756888
SERANGOON,4 ROOM,SERANGOON AVE 1,07 TO 09,109,Model A,1989,670000
SERANGOON,4 ROOM,SERANGOON AVE 1,07 TO 09,105,Model A,1988,750000
SERANGOON,4 ROOM,SERANGOON AVE 2,07 TO 09,95,New Generation,1985,525000
SERANGOON,4 ROOM,SERANGOON AVE 3,04 TO 06,84,Simplified,1985,530000
SERANGOON,4 ROOM,SERANGOON AVE 4,07 TO 09,91,New Generation,1984,518000
SERANGOON,4 ROOM,SERANGOON CTRL,04 TO 06,84,Simplified,1985,617000
SERANGOON,4 ROOM,SERANGOON CTRL,01 TO 03,105,Model A,1989,625000
SERANGOON,4 ROOM,SERANGOON CTRL,04 TO 06,84,Simplified,1986,555000
SERANGOON,4 ROOM,SERANGOON NTH AVE 1,10 TO 12,91,New Generation,1985,432500
SERANGOON,4 ROOM,SERANGOON NTH AVE 1,10 TO 12,83,Simplified,1987,410000
SERANGOON,4 ROOM,SERANGOON NTH AVE 1,04 TO 06,93,New Generation,1985,430000
SERANGOON,4 ROOM,SERANGOON NTH AVE 3,10 TO 12,100,Model A,1998,490888
SERANGOON,4 ROOM,SERANGOON NTH AVE 4,04 TO 06,104,Model A,1992,485000
SERANGOON,5 ROOM,SERANGOON AVE 1,04 TO 06,123,Improved,1989,780000
SERANGOON,5 ROOM,SERANGOON AVE 1,07 TO 09,131,Improved,1989,810000
SERANGOON,5 ROOM,SERANGOON AVE 2,10 TO 12,121,Improved,1985,666000
SERANGOON,5 ROOM,SERANGOON AVE 2,10 TO 12,121,Improved,1985,688000
SERANGOON,5 ROOM,SERANGOON AVE 4,10 TO 12,121,Improved,1985,730000
SERANGOON,5 ROOM,SERANGOON NTH AVE 4,01 TO 03,122,Improved,1992,600000
TAMPINES,3 ROOM,TAMPINES AVE 1,10 TO 12,69,Model A,2015,458000
TAMPINES,3 ROOM,TAMPINES AVE 8,10 TO 12,67,Model A,2015,442000
TAMPINES,3 ROOM,TAMPINES AVE 8,13 TO 15,67,Model A,2015,450000
TAMPINES,3 ROOM,TAMPINES AVE 8,01 TO 03,68,Model A,2017,400000
TAMPINES,3 ROOM,TAMPINES AVE 8,04 TO 06,74,Model A,1988,385000
TAMPINES,3 ROOM,TAMPINES ST 11,07 TO 09,78,Model A,1984,398000
TAMPINES,3 ROOM,TAMPINES ST 11,04 TO 06,74,Model A,1984,390000
TAMPINES,3 ROOM,TAMPINES ST 12,07 TO 09,74,Model A,1984,407000
TAMPINES,3 ROOM,TAMPINES ST 21,04 TO 06,74,Model A,1984,390000
TAMPINES,3 ROOM,TAMPINES ST 21,01 TO 03,75,Model A,1984,375000
TAMPINES,3 ROOM,TAMPINES ST 21,04 TO 06,79,Model A,1984,420000
TAMPINES,3 ROOM,TAMPINES ST 21,04 TO 06,75,Model A,1985,370000
TAMPINES,3 ROOM,TAMPINES ST 22,10 TO 12,74,Model A,1984,388000
TAMPINES,3 ROOM,TAMPINES ST 23,07 TO 09,67,New Generation,1985,388000
TAMPINES,3 ROOM,TAMPINES ST 23,01 TO 03,67,New Generation,1985,375000
TAMPINES,3 ROOM,TAMPINES ST 24,01 TO 03,67,New Generation,1985,345000
TAMPINES,3 ROOM,TAMPINES ST 24,10 TO 12,73,Model A,1985,418000
TAMPINES,3 ROOM,TAMPINES ST 24,10 TO 12,73,Model A,1985,400000
TAMPINES,3 ROOM,TAMPINES ST 41,07 TO 09,60,Improved,1985,370000
TAMPINES,3 ROOM,TAMPINES ST 41,04 TO 06,60,Improved,1985,345000
TAMPINES,3 ROOM,TAMPINES ST 41,04 TO 06,60,Improved,1985,345000
TAMPINES,3 ROOM,TAMPINES ST 41,10 TO 12,74,Model A,1985,395000
TAMPINES,3 ROOM,TAMPINES ST 43,07 TO 09,74,Model A,1985,371000
TAMPINES,3 ROOM,TAMPINES ST 81,04 TO 06,83,New Generation,1987,405000
TAMPINES,3 ROOM,TAMPINES ST 81,04 TO 06,74,Model A,1988,380000
TAMPINES,3 ROOM,TAMPINES ST 81,04 TO 06,82,New Generation,1984,398000
TAMPINES,3 ROOM,TAMPINES ST 83,04 TO 06,74,Model A,1987,380000
TAMPINES,3 ROOM,TAMPINES ST 83,10 TO 12,74,Model A,1987,385000
TAMPINES,3 ROOM,TAMPINES ST 91,04 TO 06,73,Model A,1984,370000
TAMPINES,4 ROOM,SIMEI LANE,10 TO 12,94,DBSS,2011,728888
TAMPINES,4 ROOM,SIMEI ST 1,07 TO 09,84,Simplified,1988,415888
TAMPINES,4 ROOM,SIMEI ST 1,04 TO 06,104,Model A,1988,580000
TAMPINES,4 ROOM,SIMEI ST 1,07 TO 09,84,Simplified,1988,440000
TAMPINES,4 ROOM,SIMEI ST 1,07 TO 09,88,Simplified,1988,460000
TAMPINES,4 ROOM,TAMPINES AVE 1,04 TO 06,93,Model A,2015,595000
TAMPINES,4 ROOM,TAMPINES AVE 4,10 TO 12,104,Model A,1984,545000
TAMPINES,4 ROOM,TAMPINES AVE 5,04 TO 06,104,Model A,1988,506000
TAMPINES,4 ROOM,TAMPINES AVE 8,01 TO 03,93,Model A,2017,520000
TAMPINES,4 ROOM,TAMPINES AVE 9,01 TO 03,104,Model A,1989,482000
TAMPINES,4 ROOM,TAMPINES CTRL 7,07 TO 09,93,Model A,2015,642000
TAMPINES,4 ROOM,TAMPINES CTRL 7,10 TO 12,93,Model A,2015,620000
TAMPINES,4 ROOM,TAMPINES CTRL 8,10 TO 12,83,DBSS,2014,708000
TAMPINES,4 ROOM,TAMPINES ST 11,04 TO 06,105,Model A,1983,505000
TAMPINES,4 ROOM,TAMPINES ST 21,04 TO 06,105,Model A,1984,517000
TAMPINES,4 ROOM,TAMPINES ST 21,04 TO 06,103,Model A,1984,500000
TAMPINES,4 ROOM,TAMPINES ST 21,04 TO 06,108,Model A,1984,528000
TAMPINES,4 ROOM,TAMPINES ST 21,10 TO 12,91,New Generation,1984,508000
TAMPINES,4 ROOM,TAMPINES ST 22,07 TO 09,103,Model A,1984,493000
TAMPINES,4 ROOM,TAMPINES ST 22,07 TO 09,105,Model A,1985,510000
TAMPINES,4 ROOM,TAMPINES ST 22,10 TO 12,103,Model A,1984,515000
TAMPINES,4 ROOM,TAMPINES ST 22,04 TO 06,103,Model A,1985,480000
TAMPINES,4 ROOM,TAMPINES ST 33,01 TO 03,107,Model A,1996,480000
TAMPINES,4 ROOM,TAMPINES ST 33,04 TO 06,104,Model A,1996,492000
TAMPINES,4 ROOM,TAMPINES ST 33,10 TO 12,112,Model A,1995,510000
TAMPINES,4 ROOM,TAMPINES ST 34,07 TO 09,107,Model A,1996,465000
TAMPINES,4 ROOM,TAMPINES ST 34,04 TO 06,107,Model A,1996,500000
TAMPINES,4 ROOM,TAMPINES ST 41,04 TO 06,89,Simplified,1986,475000
TAMPINES,4 ROOM,TAMPINES ST 42,04 TO 06,89,Simplified,1986,485000
TAMPINES,4 ROOM,TAMPINES ST 42,04 TO 06,84,Simplified,1987,448000
TAMPINES,4 ROOM,TAMPINES ST 43,01 TO 03,84,Simplified,1985,440000
TAMPINES,4 ROOM,TAMPINES ST 45,04 TO 06,105,Model A,1993,485000
TAMPINES,4 ROOM,TAMPINES ST 71,04 TO 06,100,Model A,1997,508000
TAMPINES,4 ROOM,TAMPINES ST 71,13 TO 15,100,Model A,1997,513000
TAMPINES,4 ROOM,TAMPINES ST 71,04 TO 06,100,Model A,1997,520000
TAMPINES,4 ROOM,TAMPINES ST 72,10 TO 12,99,Model A,1997,525000
TAMPINES,4 ROOM,TAMPINES ST 81,01 TO 03,108,Model A,1988,500000
TAMPINES,4 ROOM,TAMPINES ST 81,13 TO 15,104,Model A,1988,585000
TAMPINES,4 ROOM,TAMPINES ST 81,01 TO 03,105,Model A,1984,500000
TAMPINES,4 ROOM,TAMPINES ST 81,10 TO 12,104,Model A,1988,530000
TAMPINES,4 ROOM,TAMPINES ST 81,07 TO 09,104,Model A,1988,527000
TAMPINES,4 ROOM,TAMPINES ST 81,04 TO 06,104,Model A,1989,488000
TAMPINES,4 ROOM,TAMPINES ST 82,07 TO 09,105,Model A,1985,580000
TAMPINES,4 ROOM,TAMPINES ST 82,10 TO 12,107,Model A,1995,575000
TAMPINES,4 ROOM,TAMPINES ST 82,07 TO 09,106,Model A,1995,576000
TAMPINES,4 ROOM,TAMPINES ST 83,04 TO 06,84,Simplified,1986,445000
TAMPINES,4 ROOM,TAMPINES ST 83,07 TO 09,84,Simplified,1986,455000
TAMPINES,4 ROOM,TAMPINES ST 86,10 TO 12,94,Model A,2017,630000
TAMPINES,4 ROOM,TAMPINES ST 91,04 TO 06,104,Model A,1983,510000
TAMPINES,4 ROOM,TAMPINES ST 91,01 TO 03,104,Model A,1984,510000
TAMPINES,5 ROOM,SIMEI LANE,07 TO 09,107,DBSS,2011,828000
TAMPINES,5 ROOM,SIMEI ST 1,01 TO 03,121,Improved,1987,590000
TAMPINES,5 ROOM,SIMEI ST 1,07 TO 09,122,Improved,1988,612000
TAMPINES,5 ROOM,TAMPINES AVE 9,04 TO 06,124,Improved,1993,568000
TAMPINES,5 ROOM,TAMPINES CTRL 1,01 TO 03,121,Improved,1989,645000
TAMPINES,5 ROOM,TAMPINES CTRL 7,04 TO 06,113,Improved,2015,780000
TAMPINES,5 ROOM,TAMPINES CTRL 7,10 TO 12,114,DBSS,2008,900000
TAMPINES,5 ROOM,TAMPINES CTRL 7,13 TO 15,114,DBSS,2008,878000
TAMPINES,5 ROOM,TAMPINES CTRL 7,10 TO 12,109,DBSS,2008,825000
TAMPINES,5 ROOM,TAMPINES ST 21,01 TO 03,121,Improved,1985,585000
TAMPINES,5 ROOM,TAMPINES ST 33,01 TO 03,127,Improved,1996,570000
TAMPINES,5 ROOM,TAMPINES ST 33,01 TO 03,132,Model A,1995,635000
TAMPINES,5 ROOM,TAMPINES ST 34,07 TO 09,126,Improved,1995,665000
TAMPINES,5 ROOM,TAMPINES ST 42,10 TO 12,122,Improved,1988,600000
TAMPINES,5 ROOM,TAMPINES ST 43,10 TO 12,122,Improved,1985,600000
TAMPINES,5 ROOM,TAMPINES ST 45,04 TO 06,121,Improved,1989,565000
TAMPINES,5 ROOM,TAMPINES ST 45,01 TO 03,125,Improved,1993,470000
TAMPINES,5 ROOM,TAMPINES ST 71,04 TO 06,119,Improved,1997,600000
TAMPINES,5 ROOM,TAMPINES ST 71,07 TO 09,119,Improved,1997,707000
TAMPINES,5 ROOM,TAMPINES ST 72,07 TO 09,122,Improved,1997,618888
TAMPINES,5 ROOM,TAMPINES ST 82,04 TO 06,127,Improved,1995,700000
TAMPINES,5 ROOM,TAMPINES ST 82,10 TO 12,125,Improved,1995,770000
TAMPINES,5 ROOM,TAMPINES ST 83,07 TO 09,127,Improved,1988,650000
TAMPINES,5 ROOM,TAMPINES ST 91,07 TO 09,138,Model A,1985,700000
TOA PAYOH,3 ROOM,KIM KEAT AVE,04 TO 06,66,Improved,1973,268000
TOA PAYOH,3 ROOM,LOR 1 TOA PAYOH,04 TO 06,68,Improved,1970,302000
TOA PAYOH,3 ROOM,LOR 1 TOA PAYOH,04 TO 06,65,Improved,1968,308000
TOA PAYOH,3 ROOM,LOR 1 TOA PAYOH,04 TO 06,66,Improved,1970,335000
TOA PAYOH,3 ROOM,LOR 1 TOA PAYOH,07 TO 09,68,Model A,2018,668000
TOA PAYOH,3 ROOM,LOR 1 TOA PAYOH,10 TO 12,76,Improved,1972,319700
TOA PAYOH,3 ROOM,LOR 1 TOA PAYOH,01 TO 03,67,Improved,1971,350000
TOA PAYOH,3 ROOM,LOR 1 TOA PAYOH,34 TO 36,68,Model A,2018,688000
TOA PAYOH,3 ROOM,LOR 1 TOA PAYOH,28 TO 30,68,Model A,2018,680000
TOA PAYOH,3 ROOM,LOR 1 TOA PAYOH,07 TO 09,65,Improved,1968,290000
TOA PAYOH,3 ROOM,LOR 1 TOA PAYOH,07 TO 09,65,Improved,1967,310000
TOA PAYOH,3 ROOM,LOR 1 TOA PAYOH,34 TO 36,68,Model A,2018,722800
TOA PAYOH,3 ROOM,LOR 2 TOA PAYOH,07 TO 09,63,Improved,1970,308000
TOA PAYOH,3 ROOM,LOR 2 TOA PAYOH,01 TO 03,67,Improved,1971,338000
TOA PAYOH,3 ROOM,LOR 4 TOA PAYOH,10 TO 12,68,Improved,1972,333000
TOA PAYOH,3 ROOM,LOR 5 TOA PAYOH,07 TO 09,67,Improved,1970,305000
TOA PAYOH,3 ROOM,LOR 5 TOA PAYOH,01 TO 03,67,Improved,1970,293000
TOA PAYOH,3 ROOM,LOR 7 TOA PAYOH,04 TO 06,66,Improved,1970,305000
TOA PAYOH,3 ROOM,LOR 8 TOA PAYOH,07 TO 09,65,Improved,1976,313000
TOA PAYOH,3 ROOM,POTONG PASIR AVE 1,13 TO 15,74,Model A,1984,455000
TOA PAYOH,3 ROOM,POTONG PASIR AVE 1,04 TO 06,67,New Generation,1984,350000
TOA PAYOH,3 ROOM,POTONG PASIR AVE 1,01 TO 03,81,Model A,1984,475000
TOA PAYOH,3 ROOM,POTONG PASIR AVE 1,01 TO 03,73,New Generation,1984,350000
